"","instance_id","artist_name","track_name","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","obtained_date","valence","music_genre"
"44288",24548,"Gabriel Kahane","Union Station (800 N. Alameda St.)",27,0.951,0.441,319040,0.0544,0.000127,"G",0.207,-17.408,"Major",0.0351,"100.104","4-Apr",0.143,"Classical"
"44289",33423,"Giuseppe Verdi","Falstaff, Act III Pt. 1: Quando il rintocco della mezzanotte (Live)",0,0.965,0.376,164760,0.0623,0,"D",0.609,-28.382,"Minor",0.0849,"114.70700000000001","5-Apr",0.161,"Classical"
"44290",33429,"Fritz Kreisler","Syncopation",32,0.989,0.456,123390,0.132,0.177,"G",0.144,-18.32,"Major",0.0585,"?","3-Apr",0.561,"Classical"
"44291",21544,"George Gershwin","So Am I",33,0.993,0.441,258093,0.0203,0.862,"A",0.0956,-30.948,"Major",0.0436,"107.639","3-Apr",0.0547,"Classical"
"44292",20225,"Wolfgang Amadeus Mozart","Piano Concerto No. 13 in C Major, K. 415: III. Allegro",9,0.954,0.379,556333,0.152,0.711,"C",0.717,-25.128,"Major",0.0463,"140.166","3-Apr",0.257,"Classical"
"44293",20703,"Roland Dyens","La foule",33,0.897,0.321,185883,0.15,0.846,"G",0.101,-21.943,"Major",0.039,"96.35700000000001","4-Apr",0.403,"Classical"
"44294",31156,"Ludwig van Beethoven","Piano Trio No. 7 in B-Flat Major, Op. 97 ""Archduke"": III. Andante cantabile ma pero con moto",0,0.98,0.154,844893,0.0468,0.427,"D",0.139,-27.463,"Major",0.0424,"85.241","4-Apr",0.0783,"Classical"
"44295",28822,"César Franck","Sonata in A Major for Violin and Piano, FWV 8 (Arr. for Cello and Piano): I. Allegretto ben moderato",37,0.991,0.171,346400,0.0243,0.825,"A",0.0773,-26.081,"Major",0.0394,"86.29899999999999","4-Apr",0.0384,"Classical"
"44296",80667,"Tan Dun","Hero: Overture",29,0.767,0.237,262093,0.353,0.894,"A#",0.181,-18.144,"Major",0.0484,"120.175","4-Apr",0.311,"Classical"
"44297",80509,"Leprous","Stuck",47,0.00987,0.308,408707,0.731,0.0488,"A",0.12,-7.178,"Minor",0.0472,"98.014","4-Apr",0.212,"Classical"
"44298",90919,"Johann Sebastian Bach","Unaccompanied Cello Suite No. 1 in G Major, BWV 1007: V. Menuets I & II",42,0.977,0.337,207800,0.0242,0.914,"G",0.111,-27.199,"Major",0.0536,"?","3-Apr",0.352,"Classical"
"44299",23246,"John Philip Sousa","March of the Pan Americans: No. 20, Uruguay",0,0.968,0.476,231747,0.101,0.96,"A#",0.112,-19.426,"Major",0.039,"105.10600000000001","4-Apr",0.517,"Classical"
"44300",65259,"Frédéric Chopin","12 Etudes, Op.25: No.6 in G sharp minor",32,0.984,0.31,130896,0.207,0.923,"C#",0.0924,-22.729,"Minor",0.0336,"134.997","4-Apr",0.282,"Classical"
"44301",30361,"Ólafur Arnalds","This Place Was A Shelter",27,0.824,0.604,230427,0.439,0.903,"E",0.101,-13.207,"Minor",0.112,"120.00200000000001","4-Apr",0.155,"Classical"
"44302",35783,"empty_field","Violin Concerto: II. Song",28,0.775,0.188,630493,0.0434,0.034,"B",0.0747,-30.422,"Minor",0.0409,"91.13799999999999","5-Apr",0.0405,"Classical"
"44303",28643,"Johann Sebastian Bach","Orchestral Suite No. 3 in D Major, BWV 1068: 2. Air",56,0.936,0.0813,284000,0.0901,0.839,"D",0.423,-25.468,"Major",0.0465,"62.361000000000004","3-Apr",0.0764,"Classical"
"44304",66393,"George Frideric Handel","Sonata Op. 2 No. 3 in B-Flat Major, HWV 388: III. Larghetto",0,0.892,0.29,233670,0.079,0.0039299999999999,"F#",0.341,-17.46,"Minor",0.04,"123.81700000000001","5-Apr",0.205,"Classical"
"44305",87530,"Antonín Dvořák","Cello Concerto In B Minor, Op.104, B. 191: 1. Allegro",47,0.963,0.231,942000,0.133,0.659,"D",0.135,-20.274,"Major",0.0437,"122.23899999999999","4-Apr",0.0564,"Classical"
"44306",48687,"Antonín Dvořák","Rusalka, Op. 114, B. 203, Act I: Čury mury fuk (Live)",0,0.98,0.399,228907,0.0637,0.000298,"F#",0.0667,-23.868,"Major",0.0498,"120.086","3-Apr",0.0862,"Classical"
"44307",57043,"Philharmonia Orchestra","Cavalleria Rusticana (1987 - Remaster): Intermezzo (Orchestra)",39,0.876,0.155,224547,0.0958,0.896,"F",0.389,-18.049,"Major",0.0393,"139.609","3-Apr",0.0372,"Classical"
"44308",27781,"Frédéric Chopin","Impromptu No.3 in G Flat Major, Op.51",37,0.991,0.137,298804,0.0496,0.914,"F#",0.138,-28.925,"Major",0.0382,"74.752","4-Apr",0.151,"Classical"
"44309",75935,"Johann Sebastian Bach","Brandenburg Concerto No. 1 in F BWV1046: I. [Allegro]",34,0.983,0.392,244840,0.364,0.7,"E",0.107,-13.969,"Major",0.0542,"172.12099999999998","4-Apr",0.73,"Classical"
"44310",35075,"Pyotr Ilyich Tchaikovsky","Swan Lake, Op. 20, TH 12: Introduction",41,0.864,0.163,160507,0.0279,0.431,"B",0.255,-23.157,"Minor",0.0376,"74.782","4-Apr",0.184,"Classical"
"44311",73700,"Andrés Segovia","Keyboard Suite No. 4 in D Minor, HWV 437: III. Saraband (arr. A. Segovia for guitar): Suite No. 4 in D Minor, HWV 437: III. Saraband (arr. A. Segovia)",29,0.917,0.556,-1,0.092,0.635,"D",0.125,-21.451,"Minor",0.0794,"?","4-Apr",0.404,"Classical"
"44312",36943,"Frederick Delius","On Hearing The First Cuckoo In Spring",27,0.72,0.0657,420400,0.0163,0.792,"G",0.0596,-36.268,"Major",0.0472,"?","4-Apr",0.0369,"Classical"
"44313",41120,"Richard Strauss","Idomeneo, TrV 262, Act II (After W.A. Mozart): Du armes Kind! - Orestes und Ajas [Live]",1,0.949,0.279,263733,0.24,0,"C",0.146,-22.428,"Minor",0.482,"83.478","4-Apr",0.306,"Classical"
"44314",25192,"Frédéric Chopin","Nocturne No. 20 in C-Sharp Minor, Op. posth.",39,0.99,0.313,238440,0.0075599999999999,0.835,"C#",0.0542,-32.454,"Minor",0.0463,"133.018","4-Apr",0.0898,"Classical"
"44315",39142,"Wolfgang Amadeus Mozart","Symphony No. 41 in C Major, K. 551 ""Jupiter"": I. Allegro vivace (Live)",30,0.927,0.422,686853,0.12,0.869,"C",0.157,-18.757,"Major",0.0471,"78.289","4-Apr",0.3,"Classical"
"44316",86099,"Wolfgang Amadeus Mozart","La clemenza di Tito, K. 621, Act I: Deh se piacer mi vuoi",0,0.986,0.339,340240,0.0935,1.86e-05,"G",0.739,-23.928,"Major",0.0549,"116.537","5-Apr",0.0439,"Classical"
"44317",75612,"Wolfgang Amadeus Mozart","Die Entführung aus dem Serail, K. 384, Act I: Solche hergelaufne Laffen",19,0.951,0.43,282493,0.21,0,"F",0.694,-23.328,"Major",0.511,"93.435","4-Apr",0.455,"Classical"
"44318",90387,"Wolfgang Amadeus Mozart","Requiem in D Minor, K. 626: IVb. Offertory No. 2, Hostias et preces (Live)",12,0.995,0.246,224960,0.19,0.903,"G",0.167,-20.788,"Minor",0.0338,"66.47399999999999","4-Apr",0.076,"Classical"
"44319",81455,"Alexander Borodin","Polovetsian Dances from Prince Igor: Introduzione",37,0.984,0.157,136960,0.0553,0.8,"A",0.107,-23.391,"Major",0.0381,"?","4-Apr",0.0421,"Classical"
"44320",62482,"Nobuo Uematsu","Primal Judgment (From ""Final Fantasy XIV"")",33,0.377,0.308,310893,0.732,0.904,"F",0.176,-8.069,"Major",0.0469,"75.195","4-Apr",0.241,"Classical"
"44321",48060,"John Corigliano","I. Cremona, The Red Violin",32,0.725,0.26,93533,0.0746,0.541,"B",0.473,-21.479,"Major",0.0439,"?","4-Apr",0.0336,"Classical"
"44322",27220,"Jacques Offenbach","Les contes d'Hoffmann, Epilogue: Entr'acte (Live)",0,0.989,0.217,-1,0.00171,0.626,"D",0.121,-43.025,"Major",0.0416,"84.90299999999999","4-Apr",0.0647,"Classical"
"44323",89952,"Richard Strauss","Also sprach Zarathustra, Op. 30, TrV 176: IV. Von den Freuden und Leidenschaften (Live)",3,0.789,0.0754,-1,0.486,0.849,"G#",0.567,-12.86,"Major",0.0407,"176.544","3-Apr",0.215,"Classical"
"44324",49288,"Jacques Offenbach","Les contes d'Hoffmann, Act I: C'est moi, Coppélius... (Live)",0,0.913,0.412,71160,0.0126,0,"C",0.181,-33.308,"Minor",0.0625,"80.374","5-Apr",0.152,"Classical"
"44325",62746,"Felix Mendelssohn","Cello Sonata No. 2 in D Major, Op. 58, MWV Q32: II. Allegretto scherzando",25,0.989,0.316,307760,0.0579999999999999,0.887,"B",0.106,-23.956,"Minor",0.0368,"81.657","4-Apr",0.322,"Classical"
"44326",68487,"Giuseppe Verdi","Falstaff, Act III Pt. 2: Ninfe! Elfi! Silfi! (Live)",0,0.926,0.191,347707,0.0637,0.000256,"A",0.181,-29.69,"Major",0.0512,"97.68","4-Apr",0.0449,"Classical"
"44327",30891,"Joe Satriani","Unstoppable Momentum",35,0.00039,0.237,314133,0.85,0.888,"A#",0.114,-3.461,"Major",0.042,"158.097","5-Apr",0.458,"Classical"
"44328",45509,"Franz Joseph Haydn","[Lassan] Quartet, Op. 54/2",37,0.948,0.262,141400,0.0591,0.396,"G",0.135,-24.22,"Major",0.0484,"135.857","3-Apr",0.0474,"Classical"
"44329",31618,"Johann Sebastian Bach","Brandenburg Concerto No.3 In G Major, BWV 1048: 1. (Allegro)",27,0.861,0.602,345040,0.313,0.0205,"F#",0.204,-17.395,"Major",0.0497,"95.635","4-Apr",0.826,"Classical"
"44330",82218,"Ólafur Arnalds","Öldurót - Island Songs IV",47,0.934,0.147,268773,0.137,0.927,"A#",0.121,-15.835,"Minor",0.0376,"141.579","5-Apr",0.0681,"Classical"
"44331",84363,"Olivier Messiaen","La Nativité du Seigneur: 7. Jésus accepte la Souffrance",31,0.879,0.0813,-1,0.0591,0.944,"F",0.107,-18.679,"Major",0.037,"83.772","4-Apr",0.0273,"Classical"
"44332",69311,"Johann Sebastian Bach","St. Matthew Passion, BWV 244, Pt. 2: No. 65, Mache dich, mein Herze, rein",0,0.956,0.179,335160,0.0457,0.584,"A",0.103,-26.078,"Major",0.034,"86.586","3-Apr",0.302,"Classical"
"44333",45004,"Ludwig van Beethoven","32 Piano Variations in C minor on an original theme, WoO 80",38,0.986,0.359,607320,0.122,0.897,"C",0.1,-23.8,"Minor",0.0387,"95.21700000000001","3-Apr",0.198,"Classical"
"44334",26087,"DragonForce","Our Final Stand",27,2.61e-05,0.169,304187,0.991,3.64e-05,"D",0.302,-4.103,"Major",0.145,"161.934","4-Apr",0.407,"Classical"
"44335",33626,"Aaron Copland","Rodeo: II. Corral Nocturne",35,0.959,0.0667,226787,0.0338,0.885,"C",0.09,-26.563,"Major",0.0474,"?","4-Apr",0.0376,"Classical"
"44336",86817,"Franz Liszt","Grandes Études de Paganini, S.141: No.3 In G-Sharp Minor ""La Campanella""",42,0.968,0.284,-1,0.197,0.826,"G#",0.0878,-22.052,"Minor",0.0377,"80.811","3-Apr",0.373,"Classical"
"44337",72833,"Morton Gould","Spirituals for Orchestra: II. Sermon",26,0.964,0.148,218115,0.0169,0.8,"F#",0.0702,-31.437,"Minor",0.0427,"?","1-Apr",0.0338,"Classical"
"44338",20244,"George Frideric Handel","Zadok The Priest (Coronation Anthem No.1, HWV 258)",36,0.911,0.375,323427,0.185,0.103,"C#",0.0741,-15.758,"Major",0.0427,"95.874","4-Apr",0.137,"Classical"
"44339",73760,"Sergei Prokofiev","Romeo and Juliet, Op. 64 (Excerpts): Act IV, Epilogue, No. 52: Death of Juliet",24,0.894,0.0696,218000,0.0747,0.755,"C",0.325,-23.086,"Major",0.0417,"75.282","3-Apr",0.0333,"Classical"
"44340",79099,"Carl Philipp Emanuel Bach","III. Tempo di minuetto",0,0.812,0.348,278000,0.165,5.97e-05,"D#",0.103,-19.487,"Major",0.0396,"126.085","3-Apr",0.465,"Classical"
"44341",80024,"Johann Sebastian Bach","Suite No. 5 in C Minor, BWV 1011: V. Gavotte & VI. Gavotte",0,0.963,0.246,333013,0.0936,0.884,"B",0.113,-20.937,"Minor",0.0696,"66.532","4-Apr",0.413,"Classical"
"44342",51948,"Johann Sebastian Bach","Bach, JS: English Suite No. 1 in A Major, BWV 806: II. Allemande",46,0.993,0.242,237747,0.0962,0.897,"A",0.085,-29.548,"Major",0.04,"135.879","4-Apr",0.229,"Classical"
"44343",24038,"Franz Schubert","12 Valses Nobles, D. 969: No. 1-4, 9-10 & 12",0,0.991,0.518,428960,0.0509,0.875,"C",0.0908,-21.583,"Major",0.113,"67.931","4-Apr",0.145,"Classical"
"44344",86497,"Wolfgang Amadeus Mozart","Requiem, K. 626. Rex Tremendae Majestatis",21,0.964,0.28,125507,0.149,0.696,"G",0.118,-17.86,"Minor",0.0342,"66.435","3-Apr",0.164,"Classical"
"44345",72376,"Howard Shore","The Ruins of Dale",25,0.951,0.0677,219613,0.139,0.867,"D",0.113,-23.689,"Major",0.0428,"72.665","4-Apr",0.0535,"Classical"
"44346",85478,"Erik Satie","Gnossienne No.1: Lent",39,0.995,0.433,190493,0.0127,0.903,"F",0.0947,-26.732,"Minor",0.0538,"117.132","4-Apr",0.0562,"Classical"
"44347",73279,"Frédéric Chopin","Mazurkas, Op. 41: No. 4 in A-Flat Major",33,0.995,0.34,102413,0.0788,0.89,"G#",0.157,-28.529,"Major",0.0688,"76.211","5-Apr",0.355,"Classical"
"44348",69172,"Carl Philipp Emanuel Bach","Symphony No. 1 in D major, Wq. 183/1: Symphony No. 1 in D major, Wq. 183/1: II. Largo",47,0.892,0.202,115467,0.00999,0.71,"D",0.101,-32.476,"Major",0.0413,"62.501000000000005","4-Apr",0.0378,"Classical"
"44349",42795,"Max Bruch","Violin Concerto No. 1 in G Minor, Op. 26: I. Vorspiel (Allegro moderato)",32,0.827,0.159,558547,0.139,0.0826,"G",0.31,-15.816,"Minor",0.0429,"173.292","4-Apr",0.0602,"Classical"
"44350",60992,"Wolfgang Amadeus Mozart","Requiem, K. 626: Benedictus",34,0.952,0.196,290427,0.126,1.61e-05,"A#",0.141,-23.725,"Major",0.0393,"100.07","4-Apr",0.137,"Classical"
"44351",55899,"Arcangelo Corelli","Sonata in D Major, No. 1: I. Grave - Allegro",35,0.957,0.201,198693,0.115,0.151,"G#",0.108,-15.789,"Major",0.0406,"147.055","5-Apr",0.0393,"Classical"
"44352",37539,"Wolfgang Amadeus Mozart","Piano Sonata No. 11 in A Major, K. 331: I. Tema. Andante grazioso - Remastered",22,0.993,0.434,480507,0.124,0.876,"A",0.109,-20.536,"Major",0.0659,"98.962","4-Apr",0.415,"Classical"
"44353",82336,"Wolfgang Amadeus Mozart","Violin Concerto No. 5 in A Major, K. 219 ""Turkish"" - Cadenza: Giovanni Sollima: 3. Rondeau. Tempo di Menuetto",32,0.978,0.454,571722,0.103,0.191,"A",0.051,-21.23,"Major",0.054,"130.938","3-Apr",0.51,"Classical"
"44354",47103,"Olivier Messiaen","Turangalîla-Symphonie: X. Final",28,0.948,0.298,452493,0.471,0.498,"C#",0.0785,-14.195,"Major",0.0449,"79.778","4-Apr",0.262,"Classical"
"44355",81952,"Johannes Brahms","16 Waltzes, Op.39 - For Piano Duet: 15. in A",32,0.993,0.508,100773,0.0539,0.714,"A",0.128,-26.079,"Major",0.0462,"92.911","3-Apr",0.113,"Classical"
"44356",32860,"Pyotr Ilyich Tchaikovsky","Sérénade mélancolique, Op. 26",31,0.988,0.141,639573,0.0345,0.227,"A#",0.0617,-27.801,"Minor",0.0477,"81.223","3-Apr",0.069,"Classical"
"44357",26896,"Wolfgang Amadeus Mozart","Requiem, K. 626 - Introitus (Eternal Rest Give To Them, O Lord)",22,0.985,0.167,59493,0.00264,0.771,"D",0.465,-28.894,"Minor",0.048,"126.38799999999999","4-Apr",0.116,"Classical"
"44358",30396,"Philip Glass","Aguas da Amazonia: No. 1, Madeira River",37,0.925,0.306,343897,0.371,0.928,"C",0.137,-11.655,"Major",0.042,"174.898","3-Apr",0.0363,"Classical"
"44359",57021,"Ludwig van Beethoven","Piano Sonata No. 29 In B Flat Major, Op. 106 -""Hammerklavier"": 4. Largo - Allegro risoluto",23,0.986,0.326,709147,0.144,0.868,"A#",0.115,-23.79,"Major",0.0376,"130.51","3-Apr",0.184,"Classical"
"44360",24488,"Jóhann Jóhannsson","Melancholia",32,0.788,0.137,278467,0.17,0.881,"G",0.0988,-28.62,"Minor",0.0508,"55.05","3-Apr",0.0616,"Classical"
"44361",78785,"Wolfgang Amadeus Mozart","Le nozze di Figaro, K.492 - Original version, Vienna 1786 / Act 2: ""Voi che sapete""",35,0.981,0.368,170000,0.0943,0.00213,"A#",0.113,-19.879,"Major",0.0548,"118.679","4-Apr",0.199,"Classical"
"44362",58858,"Johann Sebastian Bach","Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano)",60,0.996,0.5,327080,0.0104,0.949,"D",0.0573,-26.764,"Major",0.0622,"114.76","4-Apr",0.133,"Classical"
"44363",66238,"Antônio Carlos Jobim","Corcovado",42,0.336,0.467,182973,0.554,1.16e-05,"D",0.0629,-10.12,"Minor",0.033,"140.345","4-Apr",0.552,"Classical"
"44364",42135,"Johann Strauss II","Artist's Life - Waltz Op. 316",38,0.951,0.312,520360,0.0336,0.642,"C",0.119,-24.434,"Major",0.0335,"98.32700000000001","4-Apr",0.134,"Classical"
"44365",29377,"Alexander Borodin","Symphony No.2 in B minor: 1. Allegro",30,0.972,0.325,434160,0.186,0.901,"G",0.166,-19.382,"Major",0.0438,"133.548","4-Apr",0.101,"Classical"
"44366",87163,"empty_field","Piano Concerto No. 1 in E Minor, Op. 11: 1. Allegro maestoso",29,0.955,0.27,1231333,0.113,0.92,"E",0.128,-19.984,"Minor",0.0379,"128.254","3-Apr",0.0504,"Classical"
"44367",72106,"George Gershwin","Lullaby for String Quartet",48,0.964,0.152,431293,0.0667,0.471,"G",0.0886,-23.263,"Major",0.039,"96.057","3-Apr",0.0686,"Classical"
"44368",20114,"Camille Saint-Saëns","The Carnival of the Animals: The Swan",42,0.971,0.0813,188493,0.0135,0.919,"G",0.0748,-36.2,"Major",0.048,"?","3-Apr",0.0394,"Classical"
"44369",26871,"Dietrich Buxtehude","Sonata in F, BuxWV 269: II. Solo- Allegro",29,0.856,0.358,76173,0.184,0.0433,"E",0.117,-16.373,"Major",0.0558,"102.994","3-Apr",0.212,"Classical"
"44370",22416,"Nevermore","The River Dragon Has Come",39,0.000221,0.48,-1,0.987,0.00275,"D#",0.0716,-4.275,"Minor",0.0613,"139.858","4-Apr",0.293,"Classical"
"44371",51310,"Wolfgang Amadeus Mozart","Klavierkonzert Nr. 21 C-Dur, K. 467, ""Elvira Madigan"": 2. Andante (Elvira Madigan): II. Andante",41,0.976,0.255,403933,0.0342,0.927,"F",0.0954,-28.614,"Major",0.0369,"125.934","4-Apr",0.103,"Classical"
"44372",91283,"Philip Glass","Études: No. 6",31,0.989,0.364,266480,0.187,0.884,"F",0.119,-20.652,"Minor",0.0359,"109.887","3-Apr",0.143,"Classical"
"44373",41545,"DragonForce","Midnight Madness",32,6.5e-05,0.464,381227,0.99,1.13e-05,"C",0.773,-3.706,"Major",0.102,"100.01100000000001","4-Apr",0.309,"Classical"
"44374",64624,"Ruggero Leoncavallo","Mattinata, Op. 5",37,0.919,0.37,117600,0.257,0.000957,"E",0.274,-15.982,"Major",0.0418,"71.521","3-Apr",0.216,"Classical"
"44375",27364,"Anton Batagov","Lullaby - From the Film Breathing In - Breathing Out",48,0.988,0.265,451973,0.00281,0.934,"F",0.096,-29.091,"Minor",0.0472,"83.84299999999999","4-Apr",0.0824,"Classical"
"44376",88966,"GALNERYUS","Whisper in the red sky",34,9.55e-05,0.351,365453,0.985,0.217,"G#",0.0983,-2.652,"Minor",0.135,"155.994","4-Apr",0.13,"Classical"
"44377",79770,"Richie Kotzen","You Can't Save Me",42,0.108,0.607,-1,0.478,0.000243,"E",0.104,-5.774,"Minor",0.0441,"135.731","4-Apr",0.358,"Classical"
"44378",45455,"Samuel Barber","Piano Concerto, Op. 38: II. Canzone: Moderato",36,0.965,0.124,395373,0.0176,0.892,"C#",0.0941,-30.964,"Minor",0.0371,"67.128","4-Apr",0.0383,"Classical"
"44379",22822,"Giuseppe Verdi","Falstaff, Act II Pt. 2: Quand'ero paggio (Live)",0,0.964,0.477,-1,0.203,0.000445,"E",0.463,-23.095,"Major",0.186,"123.68299999999999","4-Apr",0.304,"Classical"
"44380",31727,"Johann Sebastian Bach","Goldberg Variations, BWV 988: Var. 13 a 2 Clav.",40,0.992,0.126,335973,0.0575,0.907,"G",0.133,-30.823,"Major",0.0595,"61.871","3-Apr",0.223,"Classical"
"44381",20694,"Pyotr Ilyich Tchaikovsky","Symphony No. 1 in G Minor, Op. 13, ""Winter Daydreams"": I. Allegro tranquillo (Dreams of a Winter Journey)",31,0.901,0.299,-1,0.182,0.939,"G",0.429,-17.152,"Major",0.039,"136.472","4-Apr",0.127,"Classical"
"44382",37558,"Giuseppe Verdi","Rigoletto / Act 3: ""La donna è mobile""",35,0.962,0.375,143581,0.208,4.72e-06,"F#",0.0856,-12.955,"Major",0.0341,"67.714","3-Apr",0.379,"Classical"
"44383",53130,"Isaac Albéniz","Suite española, Op.47: Asturias (Leyenda) (Op. 232/1)",35,0.985,0.339,358493,0.0562,0.85,"G",0.0896,-26.827,"Minor",0.0513,"109.861","3-Apr",0.133,"Classical"
"44384",54453,"Terry Riley","Sunrise of the Planetary Dream Collector",31,0.989,0.422,752307,0.217,0.865,"E",0.0982,-19.031,"Minor",0.042,"108.521","4-Apr",0.38,"Classical"
"44385",35147,"Ólafur Arnalds","The Final Chapter",39,0.941,0.0822,239000,0.0349,0.841,"A#",0.095,-23.618,"Minor",0.0487,"83.89399999999999","4-Apr",0.0288,"Classical"
"44386",38249,"Queensrÿche","Portrait",38,0.00155,0.348,316133,0.691,0.00534,"G",0.343,-6.611,"Major",0.0315,"185.077","4-Apr",0.193,"Classical"
"44387",22491,"Ludwig van Beethoven","Diabelli Variations, Op. 120: Var. 18, Poco moderato",20,0.994,0.414,113133,0.108,0.879,"C",0.0753,-27.302,"Major",0.0546,"127.295","4-Apr",0.216,"Classical"
"44388",39088,"Wolfgang Amadeus Mozart","Symphony No. 25 in G Minor, K. 183: I. Allegro con brio (Live)",0,0.957,0.365,517800,0.171,0.649,"G",0.437,-16.714,"Minor",0.0389,"72.723","4-Apr",0.17,"Classical"
"44389",59735,"Trans-Siberian Orchestra","Christmas Canon Rock",39,0.0499,0.477,302547,0.535,0.00251,"A",0.168,-4.086,"Major",0.0299,"116.726","4-Apr",0.143,"Classical"
"44390",62784,"empty_field","Nocturne No. 20 in C-Sharp Minor, P. 1/16: Lento con gran espressione",23,0.993,0.319,290000,0.0113,0.891,"C#",0.0852,-31.574,"Minor",0.0373,"91.557","4-Apr",0.148,"Classical"
"44391",76975,"John Rutter","Rutter: Requiem: III. Pie Jesu",49,0.97,0.0769,215867,0.0484,0.116,"F",0.0825,-26.768,"Major",0.0407,"?","4-Apr",0.0398,"Classical"
"44392",68183,"Ludwig van Beethoven","Diabelli Variations, Op. 120: Variation 30. Andante, sempre cantabile",24,0.992,0.38,-1,0.0017,0.92,"C#",0.123,-40.951,"Major",0.0897,"67.734","4-Apr",0.276,"Classical"
"44393",22448,"Ludwig van Beethoven","Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",26,0.995,0.451,-1,0.00697,0.937,"G#",0.114,-34.002,"Major",0.0544,"115.846","4-Apr",0.174,"Classical"
"44394",41537,"Johann Sebastian Bach","The Well-Tempered Clavier, Book I: Prelude No. 7 in E-Flat Major, BWV 852",45,0.994,0.272,185787,0.159,0.87,"D#",0.109,-25.251,"Major",0.0376,"96.866","4-Apr",0.455,"Classical"
"44395",66375,"Robert Schumann","Fantasiestücke, Op. 12: No. 7, Traumes wirren (Live)",0,0.936,0.334,-1,0.238,0.898,"F",0.213,-20.857,"Major",0.0271,"88.109","4-Apr",0.39,"Classical"
"44396",61875,"Johann Sebastian Bach","Goldberg Variations, BWV 988: Variation 18 a 1 Clav. Canone alla Sesta - Remastered",40,0.988,0.476,63147,0.218,0.857,"G",0.174,-24.016,"Major",0.0475,"94.72","4-Apr",0.936,"Classical"
"44397",52272,"Arthur Grumiaux","Violin Concerto in E Major, BWV 1042: III. Allegro Assai",33,0.949,0.408,192347,0.331,0.334,"E",0.675,-14.665,"Major",0.0634,"85.524","1-Apr",0.69,"Classical"
"44398",54488,"Johann Sebastian Bach","St. John Passion, BWV 245, Pt. 1: No. 14, Petrus, der nicht denkt zurück",17,0.992,0.122,77455,0.104,0.734,"G#",0.113,-22.416,"Major",0.044,"?","3-Apr",0.157,"Classical"
"44399",25499,"Johann Sebastian Bach","Brandenburg Concerto No. 3 in G Major, BWV 1048: I. [ ]",26,0.933,0.548,330307,0.309,0.563,"G",0.288,-18.132,"Major",0.0502,"100.28","4-Apr",0.889,"Classical"
"44400",79350,"Gustavo Santaolalla","Si Puedes Perdonar",41,0.946,0.4,104280,0.114,1.5e-06,"D",0.109,-13.997,"Minor",0.0671,"188.503","4-Apr",0.408,"Classical"
"44401",60573,"Carl Maria von Weber","Piano Concerto No. 1 in C Major, Op. 11, J. 98: II. Adagio",34,0.937,0.171,257933,0.00784,0.863,"G#",0.106,-33.854,"Major",0.0418,"95.449","4-Apr",0.0356,"Classical"
"44402",37891,"Xuefei Yang","楊雪霏",22,0.966,0.151,233133,0.122,0.94,"A",0.0937,-22.937,"Major",0.0432,"169.99599999999998","4-Apr",0.299,"Classical"
"44403",81739,"Pyotr Ilyich Tchaikovsky","Romeo & Juliet Fantasy Overture, TH.42",32,0.942,0.12,1157675,0.0709,0.879,"B",0.0552,-19.657,"Minor",0.0414,"80.796","4-Apr",0.0362,"Classical"
"44404",41262,"Buckethead","Crack the Sky",29,1.74e-05,0.422,306103,0.793,0.789,"C",0.396,-6.742,"Minor",0.0316,"174.16299999999998","4-Apr",0.251,"Classical"
"44405",53942,"Giacomo Puccini","Tosca / Act 2: ""Vissi d'arte, vissi d'amore""",29,0.974,0.308,273733,0.131,7.22e-05,"F",0.634,-16.762,"Minor",0.0491,"113.405","3-Apr",0.036,"Classical"
"44406",74052,"John Cage","In a Landscape (John Cage) - Si Begg Remix",32,0.74,0.47,-1,0.325,0.906,"A#",0.211,-18.126,"Major",0.0455,"?","4-Apr",0.0374,"Classical"
"44407",26444,"Franz Schubert","No. 3 in G-Flat Major",0,0.991,0.148,377507,0.00261,0.918,"F#",0.111,-36.152,"Major",0.0367,"68.931","4-Apr",0.0762,"Classical"
"44408",47457,"Ludwig van Beethoven","Symphony No. 9 in D Minor, Op. 125 ""Choral"": II. Molto vivace",42,0.958,0.459,819347,0.148,0.747,"D",0.0365,-24.798,"Minor",0.0559999999999999,"119.79700000000001","4-Apr",0.253,"Classical"
"44409",32804,"Gustav Holst","The Planets, Op. 32 (Remastered): IV. Jupiter, the Bringer of Jollity",33,0.886,0.169,500613,0.311,0.885,"C",0.057,-15.36,"Minor",0.0411,"60.303999999999995","4-Apr",0.164,"Classical"
"44410",56349,"Carl Philipp Emanuel Bach","Flute Concerto in A Minor, Wq. 166, H. 431: III. Allegro assai",0,0.945,0.455,436707,0.0645,0.2,"A",0.0786,-23.01,"Minor",0.0421,"73.094","4-Apr",0.359,"Classical"
"44411",33270,"Gustav Mahler","Songs from ""Des Knaben Wunderhorn"": 10. Wo die schönen Trompeten blasen",2,0.991,0.219,450933,0.0579,0.0597,"D",0.0856,-21.668,"Major",0.0492,"89.389","3-Apr",0.0375,"Classical"
